time,temp,humidity,wind_speed,precip,events,date
7:51 PM,64.9 °F,61%,9.2 mph,N/A,,2014/4/14
8:51 PM,64.0 °F,65%,9.2 mph,N/A,,2014/4/14
9:51 PM,63.0 °F,67%,9.2 mph,N/A,,2014/4/14
10:51 PM,63.0 °F,70%,5.8 mph,N/A,,2014/4/14
11:51 PM,61.0 °F,75%,5.8 mph,N/A,,2014/4/14
12:51 AM,59.0 °F,81%,6.9 mph,N/A,,2014/4/15
1:51 AM,59.0 °F,81%,6.9 mph,N/A,,2014/4/15
2:51 AM,57.0 °F,83%,9.2 mph,N/A,,2014/4/15
3:51 AM,57.9 °F,84%,4.6 mph,N/A,,2014/4/15
4:27 AM,59.0 °F,87%,5.8 mph,N/A,,2014/4/15
4:47 AM,60.8 °F,82%,8.1 mph,N/A,,2014/4/15
4:51 AM,60.1 °F,86%,5.8 mph,0.00 in,Rain,2014/4/15
5:20 AM,59.0 °F,90%,6.9 mph,0.04 in,,2014/4/15
5:51 AM,57.9 °F,93%,5.8 mph,0.04 in,,2014/4/15
6:06 AM,57.9 °F,93%,9.2 mph,0.03 in,Rain,2014/4/15
6:16 AM,57.9 °F,90%,9.2 mph,0.03 in,,2014/4/15
6:34 AM,59.0 °F,90%,11.5 mph,0.03 in,,2014/4/15
6:51 AM,59.0 °F,93%,8.1 mph,0.03 in,,2014/4/15
6:58 AM,59.0 °F,93%,12.7 mph,N/A,,2014/4/15
7:51 AM,60.1 °F,90%,-,N/A,,2014/4/15
8:51 AM,60.1 °F,90%,12.7 mph,0.00 in,Rain,2014/4/15
9:51 AM,60.1 °F,90%,8.1 mph,0.01 in,Rain,2014/4/15
10:51 AM,60.1 °F,90%,-,0.00 in,,2014/4/15
11:51 AM,59.0 °F,90%,10.4 mph,0.01 in,Rain,2014/4/15
11:53 AM,59.0 °F,90%,6.9 mph,0.00 in,Rain,2014/4/15
12:06 PM,59.0 °F,90%,10.4 mph,0.04 in,Rain,2014/4/15
12:51 PM,59.0 °F,90%,11.5 mph,0.06 in,,2014/4/15
1:51 PM,59.0 °F,90%,12.7 mph,0.01 in,,2014/4/15
2:51 PM,57.9 °F,93%,5.8 mph,0.01 in,Rain,2014/4/15
3:02 PM,57.9 °F,90%,8.1 mph,0.01 in,Rain,2014/4/15
3:13 PM,57.9 °F,90%,10.4 mph,0.02 in,Rain,2014/4/15
3:51 PM,59.0 °F,90%,4.6 mph,0.02 in,,2014/4/15
4:22 PM,62.1 °F,84%,-,N/A,,2014/4/15
4:29 PM,62.1 °F,84%,3.5 mph,N/A,,2014/4/15
4:51 PM,63.0 °F,81%,3.5 mph,N/A,,2014/4/15
5:10 PM,57.0 °F,77%,11.5 mph,N/A,,2014/4/15
5:19 PM,55.0 °F,83%,5.8 mph,0.00 in,Rain,2014/4/15
5:28 PM,54.0 °F,83%,9.2 mph,0.01 in,Rain,2014/4/15
5:35 PM,53.1 °F,86%,9.2 mph,0.02 in,Rain,2014/4/15
5:51 PM,52.0 °F,86%,10.4 mph,0.02 in,,2014/4/15
6:08 PM,50.0 °F,83%,16.1 mph,N/A,,2014/4/15
6:28 PM,48.0 °F,83%,12.7 mph,0.00 in,Rain,2014/4/15
6:42 PM,48.0 °F,83%,5.8 mph,0.00 in,Rain,2014/4/15
6:51 PM,48.0 °F,86%,10.4 mph,0.00 in,Rain,2014/4/15
7:04 PM,46.9 °F,86%,11.5 mph,0.00 in,Rain,2014/4/15
7:51 PM,44.1 °F,85%,6.9 mph,0.03 in,Rain,2014/4/15
8:01 PM,44.1 °F,82%,12.7 mph,0.01 in,Rain,2014/4/15
8:05 PM,44.1 °F,82%,9.2 mph,0.01 in,Rain,2014/4/15
8:47 PM,41.0 °F,81%,13.8 mph,0.07 in,Rain,2014/4/15
8:51 PM,41.0 °F,82%,11.5 mph,0.08 in,Rain,2014/4/15
9:11 PM,39.9 °F,83%,12.7 mph,0.02 in,Rain,2014/4/15
9:51 PM,39.0 °F,82%,17.3 mph,0.09 in,Rain,2014/4/15
10:04 PM,37.9 °F,83%,11.5 mph,0.01 in,Rain,2014/4/15
10:11 PM,37.0 °F,86%,9.2 mph,0.03 in,Rain,2014/4/15
10:25 PM,36.0 °F,89%,9.2 mph,0.06 in,Rain,2014/4/15
10:51 PM,35.1 °F,89%,9.2 mph,0.10 in,Snow,2014/4/15
11:08 PM,34.0 °F,89%,5.8 mph,0.02 in,Snow,2014/4/15
11:20 PM,35.1 °F,89%,8.1 mph,0.04 in,Snow,2014/4/15
11:30 PM,35.1 °F,89%,4.6 mph,0.04 in,Snow,2014/4/15
11:44 PM,35.1 °F,85%,4.6 mph,0.05 in,Snow,2014/4/15
11:51 PM,35.1 °F,85%,6.9 mph,0.06 in,Snow,2014/4/15
12:00 AM,34.0 °F,89%,10.4 mph,0.01 in,Snow,2014/4/16
12:16 AM,33.1 °F,89%,9.2 mph,0.05 in,Snow,2014/4/16
12:28 AM,33.1 °F,89%,5.8 mph,0.08 in,Snow,2014/4/16
12:33 AM,33.1 °F,89%,12.7 mph,0.10 in,Snow,2014/4/16
12:37 AM,33.1 °F,89%,15.0 mph,0.11 in,Rain,2014/4/16
12:51 AM,34.0 °F,82%,11.5 mph,0.13 in,Snow,2014/4/16
1:51 AM,35.1 °F,72%,11.5 mph,0.06 in,,2014/4/16
2:51 AM,35.1 °F,67%,10.4 mph,N/A,,2014/4/16
3:51 AM,34.0 °F,64%,11.5 mph,N/A,,2014/4/16
4:51 AM,34.0 °F,59%,9.2 mph,N/A,,2014/4/16
5:51 AM,32.0 °F,54%,4.6 mph,N/A,,2014/4/16
6:51 AM,32.0 °F,52%,4.6 mph,N/A,,2014/4/16
7:51 AM,32.0 °F,52%,5.8 mph,N/A,,2014/4/16
8:51 AM,33.1 °F,50%,9.2 mph,N/A,,2014/4/16
9:51 AM,34.0 °F,46%,5.8 mph,N/A,,2014/4/16
10:51 AM,37.9 °F,43%,9.2 mph,N/A,,2014/4/16
11:51 AM,41.0 °F,36%,6.9 mph,N/A,,2014/4/16
12:51 PM,43.0 °F,35%,4.6 mph,N/A,,2014/4/16
1:51 PM,45.0 °F,33%,5.8 mph,N/A,,2014/4/16
2:51 PM,46.0 °F,29%,-,N/A,,2014/4/16
3:51 PM,48.0 °F,29%,3.5 mph,N/A,,2014/4/16
4:51 PM,48.0 °F,29%,3.5 mph,N/A,,2014/4/16
5:51 PM,48.0 °F,28%,-,N/A,,2014/4/16
6:51 PM,46.9 °F,30%,9.2 mph,N/A,,2014/4/16
7:51 PM,45.0 °F,29%,8.1 mph,N/A,,2014/4/16
8:51 PM,44.1 °F,31%,10.4 mph,N/A,,2014/4/16
9:51 PM,42.1 °F,32%,9.2 mph,N/A,,2014/4/16
10:51 PM,41.0 °F,35%,9.2 mph,N/A,,2014/4/16
11:51 PM,39.9 °F,33%,8.1 mph,N/A,,2014/4/16
12:51 AM,39.0 °F,39%,6.9 mph,N/A,,2014/4/17
1:51 AM,39.0 °F,41%,8.1 mph,N/A,,2014/4/17
2:51 AM,37.9 °F,41%,11.5 mph,N/A,,2014/4/17
3:51 AM,37.9 °F,43%,8.1 mph,N/A,,2014/4/17
4:51 AM,37.4 °F,48%,9.2 mph,N/A,,2014/4/17
5:51 AM,36.0 °F,52%,9.2 mph,N/A,,2014/4/17
6:51 AM,36.0 °F,52%,10.4 mph,N/A,,2014/4/17
7:51 AM,37.0 °F,54%,12.7 mph,N/A,,2014/4/17
8:51 AM,37.9 °F,48%,12.7 mph,N/A,,2014/4/17
9:51 AM,41.0 °F,51%,8.1 mph,N/A,,2014/4/17
10:51 AM,42.1 °F,49%,12.7 mph,N/A,,2014/4/17
11:51 AM,45.0 °F,46%,10.4 mph,N/A,,2014/4/17
12:51 PM,46.9 °F,42%,6.9 mph,N/A,,2014/4/17
1:51 PM,46.0 °F,44%,8.1 mph,N/A,,2014/4/17
2:51 PM,48.0 °F,41%,5.8 mph,N/A,,2014/4/17
3:51 PM,46.9 °F,46%,Calm,N/A,,2014/4/17
4:51 PM,46.0 °F,47%,6.9 mph,N/A,,2014/4/17
5:51 PM,46.0 °F,47%,3.5 mph,N/A,,2014/4/17
6:51 PM,44.1 °F,53%,3.5 mph,N/A,,2014/4/17
7:51 PM,42.1 °F,62%,6.9 mph,N/A,,2014/4/17
8:51 PM,41.0 °F,65%,4.6 mph,N/A,,2014/4/17
9:51 PM,41.0 °F,65%,5.8 mph,N/A,,2014/4/17
10:51 PM,41.0 °F,62%,6.9 mph,N/A,,2014/4/17
11:51 PM,39.0 °F,62%,-,N/A,,2014/4/17
12:51 AM,37.9 °F,65%,8.1 mph,N/A,,2014/4/18
1:51 AM,37.9 °F,65%,5.8 mph,N/A,,2014/4/18
2:51 AM,37.9 °F,65%,4.6 mph,N/A,,2014/4/18
3:51 AM,37.9 °F,65%,5.8 mph,N/A,,2014/4/18
4:51 AM,37.0 °F,67%,9.2 mph,N/A,,2014/4/18
5:51 AM,36.0 °F,67%,10.4 mph,N/A,,2014/4/18
6:51 AM,36.0 °F,67%,8.1 mph,N/A,,2014/4/18
7:51 AM,37.0 °F,67%,4.6 mph,N/A,,2014/4/18
8:51 AM,37.9 °F,65%,5.8 mph,N/A,,2014/4/18
9:51 AM,39.9 °F,60%,9.2 mph,N/A,,2014/4/18
10:17 AM,39.9 °F,60%,8.1 mph,N/A,,2014/4/18
10:51 AM,42.1 °F,58%,8.1 mph,N/A,,2014/4/18
11:09 AM,42.1 °F,55%,-,N/A,,2014/4/18
11:20 AM,41.0 °F,57%,4.6 mph,N/A,,2014/4/18
11:31 AM,42.1 °F,58%,Calm,N/A,,2014/4/18
11:40 AM,42.1 °F,58%,4.6 mph,N/A,,2014/4/18
11:51 AM,42.1 °F,58%,6.9 mph,N/A,,2014/4/18
12:12 PM,44.1 °F,53%,9.2 mph,N/A,,2014/4/18
12:51 PM,44.1 °F,53%,6.9 mph,N/A,,2014/4/18
1:51 PM,46.9 °F,50%,5.8 mph,N/A,,2014/4/18
2:51 PM,46.9 °F,48%,Calm,N/A,,2014/4/18
3:51 PM,48.9 °F,48%,5.8 mph,N/A,,2014/4/18
4:51 PM,48.0 °F,48%,3.5 mph,N/A,,2014/4/18
5:51 PM,46.9 °F,52%,5.8 mph,N/A,,2014/4/18
6:51 PM,46.0 °F,54%,3.5 mph,N/A,,2014/4/18
7:51 PM,44.1 °F,60%,-,N/A,,2014/4/18
8:51 PM,44.1 °F,60%,4.6 mph,N/A,,2014/4/18
9:51 PM,43.0 °F,65%,4.6 mph,N/A,,2014/4/18
10:51 PM,43.0 °F,68%,Calm,N/A,,2014/4/18
11:51 PM,43.0 °F,68%,Calm,N/A,,2014/4/18
12:51 AM,42.1 °F,65%,4.6 mph,N/A,,2014/4/19
1:51 AM,42.1 °F,67%,Calm,N/A,,2014/4/19
2:51 AM,42.1 °F,67%,4.6 mph,N/A,,2014/4/19
3:51 AM,43.0 °F,68%,Calm,N/A,,2014/4/19
4:51 AM,43.0 °F,71%,3.5 mph,N/A,,2014/4/19
5:51 AM,44.1 °F,68%,3.5 mph,N/A,,2014/4/19
6:51 AM,44.1 °F,68%,4.6 mph,N/A,,2014/4/19
7:51 AM,46.0 °F,63%,Calm,N/A,,2014/4/19
8:51 AM,48.9 °F,59%,Calm,N/A,,2014/4/19
9:51 AM,55.0 °F,42%,3.5 mph,N/A,,2014/4/19
10:51 AM,59.0 °F,27%,6.9 mph,N/A,,2014/4/19
11:51 AM,62.1 °F,18%,6.9 mph,N/A,,2014/4/19
12:51 PM,63.0 °F,20%,8.1 mph,N/A,,2014/4/19
1:51 PM,64.0 °F,23%,3.5 mph,N/A,,2014/4/19
2:51 PM,66.0 °F,21%,9.2 mph,N/A,,2014/4/19
3:51 PM,66.9 °F,18%,9.2 mph,N/A,,2014/4/19
4:51 PM,66.9 °F,18%,9.2 mph,N/A,,2014/4/19
5:51 PM,66.0 °F,19%,4.6 mph,N/A,,2014/4/19
6:51 PM,64.0 °F,18%,8.1 mph,N/A,,2014/4/19
7:51 PM,62.1 °F,20%,3.5 mph,N/A,,2014/4/19
8:51 PM,60.1 °F,22%,4.6 mph,N/A,,2014/4/19
9:51 PM,57.9 °F,24%,10.4 mph,N/A,,2014/4/19
10:51 PM,55.9 °F,27%,11.5 mph,N/A,,2014/4/19
11:51 PM,54.0 °F,33%,6.9 mph,N/A,,2014/4/19
12:51 AM,53.1 °F,34%,10.4 mph,N/A,,2014/4/20
1:51 AM,52.0 °F,34%,9.2 mph,N/A,,2014/4/20
2:51 AM,51.1 °F,38%,11.5 mph,N/A,,2014/4/20
3:51 AM,48.9 °F,54%,12.7 mph,N/A,,2014/4/20
4:51 AM,48.0 °F,56%,8.1 mph,N/A,,2014/4/20
5:51 AM,46.9 °F,59%,9.2 mph,N/A,,2014/4/20
6:51 AM,46.0 °F,56%,9.2 mph,N/A,,2014/4/20
7:51 AM,46.9 °F,46%,10.4 mph,N/A,,2014/4/20
8:51 AM,48.9 °F,41%,9.2 mph,N/A,,2014/4/20
9:51 AM,50.0 °F,39%,11.5 mph,N/A,,2014/4/20
10:51 AM,53.1 °F,35%,8.1 mph,N/A,,2014/4/20
11:51 AM,55.9 °F,30%,3.5 mph,N/A,,2014/4/20
12:51 PM,57.0 °F,26%,Calm,N/A,,2014/4/20
1:51 PM,54.0 °F,31%,9.2 mph,N/A,,2014/4/20
2:51 PM,55.0 °F,31%,3.5 mph,N/A,,2014/4/20
3:51 PM,53.1 °F,37%,3.5 mph,N/A,,2014/4/20
4:51 PM,51.1 °F,39%,3.5 mph,N/A,,2014/4/20
5:51 PM,52.0 °F,38%,5.8 mph,N/A,,2014/4/20
6:51 PM,51.1 °F,36%,6.9 mph,N/A,,2014/4/20
7:51 PM,48.9 °F,39%,5.8 mph,N/A,,2014/4/20
8:51 PM,46.9 °F,44%,3.5 mph,N/A,,2014/4/20
9:51 PM,48.0 °F,41%,3.5 mph,N/A,,2014/4/20
10:51 PM,46.4 °F,43%,3.5 mph,N/A,,2014/4/20
11:51 PM,46.0 °F,34%,Calm,N/A,,2014/4/20
12:51 AM,46.0 °F,39%,Calm,N/A,,2014/4/21
1:51 AM,45.0 °F,44%,3.5 mph,N/A,,2014/4/21
2:51 AM,44.1 °F,43%,3.5 mph,N/A,,2014/4/21
3:51 AM,44.1 °F,43%,4.6 mph,N/A,,2014/4/21
4:51 AM,43.0 °F,51%,3.5 mph,N/A,,2014/4/21
5:51 AM,42.1 °F,60%,5.8 mph,N/A,,2014/4/21
6:51 AM,43.0 °F,58%,Calm,N/A,,2014/4/21
7:51 AM,46.0 °F,54%,4.6 mph,N/A,,2014/4/21
8:51 AM,48.9 °F,50%,4.6 mph,N/A,,2014/4/21
9:51 AM,53.1 °F,41%,5.8 mph,N/A,,2014/4/21
10:51 AM,55.0 °F,37%,4.6 mph,N/A,,2014/4/21
11:51 AM,59.0 °F,28%,Calm,N/A,,2014/4/21
12:51 PM,62.1 °F,23%,Calm,N/A,,2014/4/21
1:51 PM,64.9 °F,19%,5.8 mph,N/A,,2014/4/21
2:51 PM,64.9 °F,19%,6.9 mph,N/A,,2014/4/21
3:51 PM,64.9 °F,25%,6.9 mph,N/A,,2014/4/21
4:51 PM,62.1 °F,37%,8.1 mph,N/A,,2014/4/21
5:51 PM,60.1 °F,41%,5.8 mph,N/A,,2014/4/21
6:51 PM,57.0 °F,47%,5.8 mph,N/A,,2014/4/21
7:51 PM,55.0 °F,55%,9.2 mph,N/A,,2014/4/21
8:51 PM,54.0 °F,59%,4.6 mph,N/A,,2014/4/21
9:51 PM,53.1 °F,59%,4.6 mph,N/A,,2014/4/21
10:51 PM,53.1 °F,59%,3.5 mph,N/A,,2014/4/21
11:51 PM,52.0 °F,63%,Calm,N/A,,2014/4/21
12:51 AM,53.1 °F,64%,Calm,N/A,,2014/4/22
1:51 AM,53.1 °F,66%,3.5 mph,N/A,,2014/4/22
2:51 AM,53.1 °F,66%,5.8 mph,N/A,,2014/4/22
3:51 AM,52.0 °F,71%,6.9 mph,N/A,,2014/4/22
4:51 AM,52.0 °F,71%,4.6 mph,N/A,,2014/4/22
5:51 AM,52.0 °F,74%,Calm,N/A,,2014/4/22
6:51 AM,52.0 °F,74%,9.2 mph,N/A,,2014/4/22
7:51 AM,54.0 °F,72%,4.6 mph,N/A,,2014/4/22
8:51 AM,55.0 °F,69%,6.9 mph,N/A,,2014/4/22
9:51 AM,59.0 °F,60%,6.9 mph,N/A,,2014/4/22
10:51 AM,63.0 °F,52%,10.4 mph,N/A,,2014/4/22
11:51 AM,66.9 °F,44%,3.5 mph,N/A,,2014/4/22
12:51 PM,66.9 °F,45%,8.1 mph,N/A,,2014/4/22
1:51 PM,69.1 °F,44%,9.2 mph,N/A,,2014/4/22
2:51 PM,71.1 °F,39%,6.9 mph,N/A,,2014/4/22
3:51 PM,69.1 °F,42%,5.8 mph,N/A,,2014/4/22
4:51 PM,66.9 °F,51%,Calm,N/A,,2014/4/22
5:51 PM,66.9 °F,57%,Calm,0.01 in,,2014/4/22
6:51 PM,66.0 °F,56%,6.9 mph,N/A,,2014/4/22
7:51 PM,64.0 °F,65%,8.1 mph,0.00 in,Rain,2014/4/22
8:51 PM,63.0 °F,65%,3.5 mph,0.00 in,,2014/4/22
9:51 PM,63.0 °F,65%,3.5 mph,N/A,,2014/4/22
10:51 PM,62.1 °F,65%,5.8 mph,N/A,,2014/4/22
11:51 PM,62.1 °F,58%,4.6 mph,N/A,,2014/4/22
12:51 AM,61.0 °F,58%,6.9 mph,N/A,,2014/4/23
1:51 AM,59.0 °F,62%,Calm,N/A,,2014/4/23
2:41 AM,59.0 °F,62%,4.6 mph,N/A,,2014/4/23
2:51 AM,59.0 °F,62%,6.9 mph,N/A,,2014/4/23
3:09 AM,57.9 °F,58%,6.9 mph,N/A,,2014/4/23
3:51 AM,55.9 °F,62%,5.8 mph,N/A,,2014/4/23
4:51 AM,55.0 °F,62%,5.8 mph,N/A,,2014/4/23
5:09 AM,54.0 °F,62%,5.8 mph,N/A,,2014/4/23
5:51 AM,51.1 °F,63%,8.1 mph,N/A,,2014/4/23
6:51 AM,50.0 °F,54%,4.6 mph,N/A,,2014/4/23
7:51 AM,50.0 °F,50%,6.9 mph,N/A,,2014/4/23
8:51 AM,50.0 °F,52%,9.2 mph,N/A,,2014/4/23
9:51 AM,52.0 °F,49%,11.5 mph,N/A,,2014/4/23
10:51 AM,51.1 °F,52%,12.7 mph,N/A,,2014/4/23
11:51 AM,52.0 °F,53%,8.1 mph,N/A,,2014/4/23
12:51 PM,55.9 °F,44%,8.1 mph,N/A,,2014/4/23
1:51 PM,55.9 °F,44%,6.9 mph,N/A,,2014/4/23
2:51 PM,57.0 °F,40%,-,N/A,,2014/4/23
3:51 PM,59.0 °F,36%,13.8 mph,N/A,,2014/4/23
4:51 PM,59.0 °F,38%,11.5 mph,N/A,,2014/4/23
5:51 PM,55.0 °F,42%,15.0 mph,N/A,,2014/4/23
6:51 PM,51.1 °F,48%,-,N/A,,2014/4/23
7:51 PM,48.0 °F,50%,9.2 mph,N/A,,2014/4/23
8:51 PM,48.0 °F,48%,11.5 mph,N/A,,2014/4/23
9:51 PM,46.0 °F,50%,10.4 mph,N/A,,2014/4/23
10:51 PM,46.0 °F,50%,13.8 mph,N/A,,2014/4/23
11:51 PM,45.0 °F,53%,-,N/A,,2014/4/23
12:51 AM,45.0 °F,53%,6.9 mph,N/A,,2014/4/24
1:51 AM,44.1 °F,55%,9.2 mph,N/A,,2014/4/24
2:51 AM,44.1 °F,51%,3.5 mph,N/A,,2014/4/24
3:51 AM,44.1 °F,47%,3.5 mph,N/A,,2014/4/24
4:51 AM,43.0 °F,45%,6.9 mph,N/A,,2014/4/24
5:51 AM,43.0 °F,38%,11.5 mph,N/A,,2014/4/24
6:51 AM,43.0 °F,35%,-,N/A,,2014/4/24
7:51 AM,44.1 °F,32%,8.1 mph,N/A,,2014/4/24
8:51 AM,45.0 °F,30%,9.2 mph,N/A,,2014/4/24
9:51 AM,48.0 °F,24%,15.0 mph,N/A,,2014/4/24
10:51 AM,51.1 °F,22%,12.7 mph,N/A,,2014/4/24
11:51 AM,55.0 °F,18%,8.1 mph,N/A,,2014/4/24
12:51 PM,57.9 °F,16%,11.5 mph,N/A,,2014/4/24
1:51 PM,59.0 °F,15%,-,N/A,,2014/4/24
2:51 PM,61.0 °F,15%,6.9 mph,N/A,,2014/4/24
3:51 PM,60.1 °F,13%,11.5 mph,N/A,,2014/4/24
4:51 PM,61.0 °F,13%,11.5 mph,N/A,,2014/4/24
5:51 PM,61.0 °F,13%,12.7 mph,N/A,,2014/4/24
6:51 PM,60.1 °F,15%,3.5 mph,N/A,,2014/4/24
7:51 PM,57.9 °F,15%,8.1 mph,N/A,,2014/4/24
8:51 PM,55.9 °F,16%,4.6 mph,N/A,,2014/4/24
9:51 PM,55.0 °F,17%,9.2 mph,N/A,,2014/4/24
10:51 PM,53.1 °F,20%,5.8 mph,N/A,,2014/4/24
11:51 PM,51.1 °F,24%,8.1 mph,N/A,,2014/4/24
12:51 AM,48.9 °F,28%,-,N/A,,2014/4/25
1:51 AM,48.9 °F,28%,4.6 mph,N/A,,2014/4/25
2:51 AM,46.9 °F,32%,Calm,N/A,,2014/4/25
3:51 AM,46.0 °F,33%,5.8 mph,N/A,,2014/4/25
4:51 AM,46.0 °F,33%,4.6 mph,N/A,,2014/4/25
5:51 AM,46.0 °F,34%,Calm,N/A,,2014/4/25
6:51 AM,46.0 °F,34%,Calm,N/A,,2014/4/25
7:51 AM,48.0 °F,33%,Calm,N/A,,2014/4/25
8:51 AM,52.0 °F,28%,5.8 mph,N/A,,2014/4/25
9:51 AM,55.0 °F,25%,4.6 mph,N/A,,2014/4/25
10:51 AM,57.0 °F,24%,8.1 mph,N/A,,2014/4/25
11:51 AM,59.0 °F,21%,3.5 mph,N/A,,2014/4/25
12:51 PM,61.0 °F,21%,5.8 mph,N/A,,2014/4/25
1:51 PM,60.1 °F,21%,6.9 mph,N/A,,2014/4/25
2:51 PM,60.1 °F,22%,-,N/A,,2014/4/25
3:51 PM,55.9 °F,27%,3.5 mph,N/A,,2014/4/25
4:51 PM,55.9 °F,30%,4.6 mph,N/A,,2014/4/25
5:51 PM,53.1 °F,34%,6.9 mph,N/A,,2014/4/25
6:51 PM,52.0 °F,40%,5.8 mph,N/A,,2014/4/25
7:51 PM,50.0 °F,44%,6.9 mph,N/A,,2014/4/25
8:51 PM,52.0 °F,43%,4.6 mph,N/A,,2014/4/25
9:51 PM,51.1 °F,56%,10.4 mph,N/A,,2014/4/25
10:51 PM,50.0 °F,62%,-,N/A,,2014/4/25
11:51 PM,51.1 °F,63%,5.8 mph,0.00 in,Rain,2014/4/25
12:51 AM,48.9 °F,80%,6.9 mph,0.02 in,Rain,2014/4/26
1:51 AM,48.0 °F,86%,4.6 mph,0.03 in,Rain,2014/4/26
2:09 AM,48.0 °F,89%,6.9 mph,0.06 in,Rain,2014/4/26
2:20 AM,48.0 °F,86%,5.8 mph,0.11 in,Rain,2014/4/26
2:33 AM,48.0 °F,89%,4.6 mph,0.17 in,Rain,2014/4/26
2:44 AM,48.0 °F,89%,Calm,0.24 in,Rain,2014/4/26
2:51 AM,48.0 °F,89%,3.5 mph,0.29 in,Rain,2014/4/26
2:58 AM,46.9 °F,93%,5.8 mph,0.03 in,Rain,2014/4/26
3:15 AM,46.9 °F,90%,5.8 mph,0.13 in,Rain,2014/4/26
3:25 AM,46.9 °F,90%,8.1 mph,0.18 in,Rain,2014/4/26
3:32 AM,46.9 °F,90%,6.9 mph,0.20 in,Rain,2014/4/26
3:46 AM,46.4 °F,93%,6.9 mph,0.24 in,Rain,2014/4/26
3:51 AM,46.9 °F,90%,5.8 mph,0.25 in,Rain,2014/4/26
4:05 AM,46.0 °F,93%,6.9 mph,0.05 in,Rain,2014/4/26
4:49 AM,46.4 °F,87%,5.8 mph,0.23 in,Rain,2014/4/26
4:51 AM,46.0 °F,89%,6.9 mph,0.23 in,Rain,2014/4/26
5:23 AM,46.0 °F,89%,4.6 mph,0.05 in,Rain,2014/4/26
5:33 AM,46.0 °F,89%,5.8 mph,0.06 in,Rain,2014/4/26
5:51 AM,46.0 °F,89%,5.8 mph,0.06 in,,2014/4/26
6:51 AM,46.0 °F,89%,5.8 mph,0.01 in,,2014/4/26
7:51 AM,46.9 °F,90%,3.5 mph,N/A,,2014/4/26
8:51 AM,48.9 °F,86%,4.6 mph,N/A,,2014/4/26
9:10 AM,50.0 °F,83%,Calm,N/A,,2014/4/26
9:51 AM,52.0 °F,74%,3.5 mph,N/A,,2014/4/26
10:00 AM,52.0 °F,71%,3.5 mph,N/A,,2014/4/26
10:29 AM,55.0 °F,62%,9.2 mph,N/A,,2014/4/26
10:51 AM,57.0 °F,57%,3.5 mph,N/A,,2014/4/26
11:51 AM,59.0 °F,51%,6.9 mph,N/A,,2014/4/26
12:51 PM,63.0 °F,43%,5.8 mph,N/A,,2014/4/26
1:51 PM,66.0 °F,38%,4.6 mph,N/A,,2014/4/26
2:51 PM,66.0 °F,37%,6.9 mph,N/A,,2014/4/26
3:51 PM,64.0 °F,38%,3.5 mph,N/A,,2014/4/26
4:51 PM,57.9 °F,72%,6.9 mph,0.02 in,,2014/4/26
5:51 PM,54.0 °F,83%,4.6 mph,0.01 in,,2014/4/26
6:51 PM,51.1 °F,80%,11.5 mph,0.00 in,,2014/4/26
7:06 PM,50.0 °F,83%,9.2 mph,N/A,,2014/4/26
7:51 PM,51.1 °F,80%,5.8 mph,N/A,,2014/4/26
8:44 PM,50.0 °F,80%,6.9 mph,N/A,,2014/4/26
8:51 PM,50.0 °F,80%,6.9 mph,0.00 in,Rain,2014/4/26
9:47 PM,50.0 °F,82%,4.6 mph,0.01 in,,2014/4/26
9:51 PM,50.0 °F,83%,Calm,0.01 in,Rain,2014/4/26
10:25 PM,50.0 °F,86%,Calm,0.01 in,,2014/4/26
10:51 PM,50.0 °F,86%,Calm,0.01 in,,2014/4/26
11:51 PM,51.1 °F,71%,8.1 mph,N/A,,2014/4/26
12:51 AM,51.1 °F,59%,9.2 mph,N/A,,2014/4/27
1:51 AM,48.9 °F,56%,9.2 mph,N/A,,2014/4/27
2:51 AM,48.0 °F,58%,8.1 mph,N/A,,2014/4/27
3:51 AM,48.0 °F,58%,6.9 mph,N/A,,2014/4/27
4:51 AM,46.9 °F,61%,-,N/A,,2014/4/27
5:51 AM,46.9 °F,61%,6.9 mph,N/A,,2014/4/27
6:51 AM,46.9 °F,61%,-,N/A,,2014/4/27
7:51 AM,48.0 °F,58%,3.5 mph,N/A,,2014/4/27
8:51 AM,50.0 °F,50%,9.2 mph,N/A,,2014/4/27
9:51 AM,52.0 °F,47%,4.6 mph,N/A,,2014/4/27
10:51 AM,53.1 °F,43%,6.9 mph,N/A,,2014/4/27
11:51 AM,55.0 °F,42%,-,N/A,,2014/4/27
12:51 PM,55.9 °F,39%,6.9 mph,N/A,,2014/4/27
1:51 PM,57.9 °F,37%,8.1 mph,N/A,,2014/4/27
2:51 PM,55.9 °F,39%,6.9 mph,N/A,,2014/4/27
3:51 PM,55.9 °F,37%,3.5 mph,N/A,,2014/4/27
4:51 PM,55.9 °F,39%,3.5 mph,N/A,,2014/4/27
5:51 PM,55.9 °F,40%,5.8 mph,N/A,,2014/4/27
6:51 PM,55.9 °F,40%,3.5 mph,N/A,,2014/4/27
7:51 PM,55.0 °F,42%,3.5 mph,N/A,,2014/4/27
8:51 PM,55.0 °F,43%,4.6 mph,N/A,,2014/4/27
9:51 PM,54.0 °F,45%,4.6 mph,N/A,,2014/4/27
10:51 PM,52.0 °F,50%,5.8 mph,N/A,,2014/4/27
11:51 PM,51.1 °F,50%,6.9 mph,N/A,,2014/4/27
